id	word_id	sg1	sg2	sg3	pl1	pl2	pl3
304	11404	гнию'	гниёшь	гниёт	гниём	гниёте	гнию'т
305	11225	гну'	гнёшь	гнёт	гнём	гнёте	гну'т
306	14211	гну'сь	гнёшься	гнётся	гнёмся	гнётесь	гну'тся
307	53	говорю'	говори'шь	говори'т	говори'м	говори'те	говоря'т
308	6659	голосу'ю	голосу'ешь	голосу'ет	голосу'ем	голосу'ете	голосу'ют
309	4520	гоня'ю	гоня'ешь	гоня'ет	гоня'ем	гоня'ете	гоня'ют
310	869	горю'	гори'шь	гори'т	гори'м	гори'те	горя'т
311	14560	госпо'дствую	госпо'дствуешь	госпо'дствует	госпо'дствуем	госпо'дствуете	госпо'дствуют
312	1536	гото'влю	гото'вишь	гото'вит	гото'вим	гото'вите	гото'вят
313	1549	гото'влюсь	гото'вишься	гото'вится	гото'вимся	гото'витесь	гото'вятся
314	6760	гра'блю	гра'бишь	гра'бит	гра'бим	гра'бите	гра'бят
315	17458	грани'чу	грани'чишь	грани'чит	грани'чим	грани'чите	грани'чат
316	3586	гремлю'	греми'шь	греми'т	греми'м	греми'те	гремя'т
317	9158	гребу'	гребёшь	гребёт	гребём	гребёте	гребу'т
318	5667	гре'ю	гре'ешь	гре'ет	гре'ем	гре'ете	гре'ют
319	16214	грешу'	греши'шь	греши'т	греши'м	греши'те	греша'т
320	26256	грима'сничаю	грима'сничаешь	грима'сничает	грима'сничаем	грима'сничаете	грима'сничают
321	2835	грожу'	грози'шь	грози'т	грози'м	грози'те	грозя'т
322	18217	громлю'	громи'шь	громи'т	громи'м	громи'те	громя'т
323	12639	гро'хнусь	гро'хнешься	гро'хнется	гро'хнемся	гро'хнетесь	гро'хнутся
324	13149	грущу'	грусти'шь	грусти'т	грусти'м	грусти'те	грустя'т
325	6614	грызу'	грызёшь	грызёт	грызём	грызёте	грызу'т
326	1688	гуля'ю	гуля'ешь	гуля'ет	гуля'ем	гуля'ете	гуля'ют
327	161	даю'	даёшь	даёт	даём	даёте	даю'т
328	4326	давлю'	да'вишь	да'вит	да'вим	да'вите	да'вят
329	178	да'м	да'шь	да'ст	дади'м	дади'те	даду'т
330	5405	дви'гаю	дви'гаешь	дви'гает	дви'гаем	дви'гаете	дви'гают
331	6293	дви'ну	дви'нешь	дви'нет	дви'нем	дви'нете	дви'нут
332	1703	дви'нусь	дви'нешься	дви'нется	дви'немся	дви'нетесь	дви'нутся
333	10148	дева'ю	дева'ешь	дева'ет	дева'ем	дева'ете	дева'ют
334	865	де'йствую	де'йствуешь	де'йствует	де'йствуем	де'йствуете	де'йствуют
335	15013	деклами'рую	деклами'руешь	деклами'рует	деклами'руем	деклами'руете	деклами'руют
336	128	де'лаю	де'лаешь	де'лает	де'лаем	де'лаете	де'лают
337	4489	делю'	де'лишь	де'лит	де'лим	де'лите	де'лят
338	347	держу'	де'ржишь	де'ржит	де'ржим	де'ржите	де'ржат
339	916	держу'сь	де'ржишься	де'ржится	де'ржимся	де'ржитесь	де'ржатся
340	28015	дерза'ю	дерза'ешь	дерза'ет	дерза'ем	дерза'ете	дерза'ют
341	21769	дерзну'	дерзнёшь	дерзнёт	дерзнём	дерзнёте	дерзну'т
342	12918	де'ну	де'нешь	де'нет	де'нем	де'нете	де'нут
343	871	доба'влю	доба'вишь	доба'вит	доба'вим	доба'вите	доба'вят
344	3906	добавля'ю	добавля'ешь	добавля'ет	добавля'ем	добавля'ете	добавля'ют
345	4118	добива'юсь	добива'ешься	добива'ется	добива'емся	добива'етесь	добива'ются
346	6447	добира'юсь	добира'ешься	добира'ется	добира'емся	добира'етесь	добира'ются
347	2019	добью'сь	добьёшься	добьётся	добьёмся	добьётесь	добью'тся
348	1464	доберу'сь	доберёшься	доберётся	доберёмся	доберётесь	доберу'тся
349	4933	добыва'ю	добыва'ешь	добыва'ет	добыва'ем	добыва'ете	добыва'ют
350	3908	добу'ду	добу'дешь	добу'дет	добу'дем	добу'дете	добу'дут
351	3192	доверя'ю	доверя'ешь	доверя'ет	доверя'ем	доверя'ете	доверя'ют
352	3069	доведу'	доведёшь	доведёт	доведём	доведёте	доведу'т
353	7449	довожу'	дово'дишь	дово'дит	дово'дим	дово'дите	дово'дят
354	1511	догада'юсь	догада'ешься	догада'ется	догада'емся	догада'етесь	догада'ются
355	2510	дога'дываюсь	дога'дываешься	дога'дывается	дога'дываемся	дога'дываетесь	дога'дываются
356	2968	догоню'	дого'нишь	дого'нит	дого'ним	дого'ните	дого'нят
357	7123	догова'риваюсь	догова'риваешься	догова'ривается	догова'риваемся	догова'риваетесь	догова'риваются
358	2223	договорю'сь	договори'шься	договори'тся	договори'мся	договори'тесь	договоря'тся
359	5918	догоня'ю	догоня'ешь	догоня'ет	догоня'ем	догоня'ете	догоня'ют
360	2004	дождала'ю'сь	дождала'ёшься	дождала'ётся	дождала'ёмся	дождала'ётесь	дождала'ю'тся
361	2639	дожида'юсь	дожида'ешься	дожида'ется	дожида'емся	дожида'етесь	дожида'ются
362	16086	дою'	до'ишь	до'ит	до'им	до'ите	до'ят
363	1754	дойду'	дойдёшь	дойдёт	дойдём	дойдёте	дойду'т
364	1658	докажу'	дока'жешь	дока'жет	дока'жем	дока'жете	дока'жут
365	2816	дока'зываю	дока'зываешь	дока'зывает	дока'зываем	дока'зываете	дока'зывают
366	27854	докуча'ю	докуча'ешь	докуча'ет	докуча'ем	докуча'ете	докуча'ют
367	5030	донесу'	донесёшь	донесёт	донесём	донесёте	донесу'т
368	8267	доношу'	доно'сишь	доно'сит	доно'сим	доно'сите	доно'сят
369	12725	допо'лню	допо'лнишь	допо'лнит	допо'лним	допо'лните	допо'лнят
370	13723	дополня'ю	дополня'ешь	дополня'ет	дополня'ем	дополня'ете	дополня'ют
371	3802	допуска'ю	допуска'ешь	допуска'ет	допуска'ем	допуска'ете	допуска'ют
372	2603	допущу'	допу'стишь	допу'стит	допу'стим	допу'стите	допу'стят
373	29576	дорожа'ю	дорожа'ешь	дорожа'ет	дорожа'ем	дорожа'ете	дорожа'ют
374	29826	досажу'	досади'шь	досади'т	досади'м	досади'те	досадя'т
375	23263	досажда'ю	досажда'ешь	досажда'ет	досажда'ем	досажда'ете	досажда'ют
376	2844	достаю'	достаёшь	достаёт	достаём	достаёте	достаю'т
377	2336	доста'влю	доста'вишь	доста'вит	доста'вим	доста'вите	доста'вят
378	5098	доставля'ю	доставля'ешь	доставля'ет	доставля'ем	доставля'ете	доставля'ют
379	742	доста'ну	доста'нешь	доста'нет	доста'нем	доста'нете	доста'нут
380	3472	достига'ю	достига'ешь	достига'ет	достига'ем	достига'ете	достига'ют
381	2310	дости'гну	дости'гнешь	дости'гнет	дости'гнем	дости'гнете	дости'гнут
382	8250	дости'гну	дости'гнешь	дости'гнет	дости'гнем	дости'гнете	дости'гнут
383	22194	дотра'гиваюсь	дотра'гиваешься	дотра'гивается	дотра'гиваемся	дотра'гиваетесь	дотра'гиваются
384	2852	дохожу'	дохо'дишь	дохо'дит	дохо'дим	дохо'дите	дохо'дят
385	2355	деру'сь	дерёшься	дерётся	дерёмся	дерётесь	деру'тся
386	8928	дребезжу'	дребезжи'шь	дребезжи'т	дребезжи'м	дребезжи'те	дребезжа'т
387	22655	дре'йфлю	дре'йфишь	дре'йфит	дре'йфим	дре'йфите	дре'йфят
388	20621	дрейфу'ю	дрейфу'ешь	дрейфу'ет	дрейфу'ем	дрейфу'ете	дрейфу'ют
389	3926	дремлю'	дре'млешь	дре'млет	дре'млем	дре'млете	дре'млют
390	1370	дрожу'	дрожи'шь	дрожи'т	дрожи'м	дрожи'те	дрожа'т
391	11835	дры'хну	дры'хнешь	дры'хнет	дры'хнем	дры'хнете	дры'хнут
